   1.5800000e+00	  -1.5000168e+00	   1.5863232e+00	   3.0379974e+00	  -1.8682234e+00	   1.5988325e+00	   3.0380955e+00	   7.0385856e+01	   7.6866591e+01	   2.6811983e+01	   1.6804510e+01	   1.3001062e+01	  -2.6746434e-14	
   1.6000000e+00	  -1.5000156e+00	   1.5740128e+00	   3.0505112e+00	  -1.8841600e+00	   1.5868800e+00	   3.0506121e+00	   7.0330217e+01	   7.6890172e+01	   2.7561028e+01	   1.5566467e+01	   1.1619388e+01	  -4.2378188e-15	
   1.6200000e+00	  -1.5000146e+00	   1.5630811e+00	   3.0621245e+00	  -1.8989450e+00	   1.5757913e+00	   3.0622242e+00	   7.0301637e+01	   7.6863714e+01	   2.8281461e+01	   1.4553841e+01	   1.0247625e+01	   2.1267406e-14	
   1.6400000e+00	  -1.5000137e+00	   1.5535065e+00	   3.0728428e+00	  -1.9125853e+00	   1.5655610e+00	   3.0729373e+00	   7.0297960e+01	   7.6789909e+01	   2.8973052e+01	   1.3725820e+01	   8.9090782e+00	  -5.2666040e-14	
   1.6600000e+00	  -1.5000131e+00	   1.5452446e+00	   3.0826746e+00	  -1.9250925e+00	   1.5561806e+00	   3.0827604e+00	   7.0316589e+01	   7.6672926e+01	   2.9634731e+01	   1.3049004e+01	   7.6257232e+00	   3.2874969e-14	
   1.6800000e+00	  -1.5000125e+00	   1.5382300e+00	   3.0916323e+00	  -1.9364825e+00	   1.5476381e+00	   3.0917061e+00	   7.0354525e+01	   7.6518280e+01	   3.0264679e+01	   1.2496030e+01	   6.4175052e+00	   3.9479396e-14	
   1.7000000e+00	  -1.5000120e+00	   1.5323787e+00	   3.0997317e+00	  -1.9467763e+00	   1.5399178e+00	   3.0997908e+00	   7.0408434e+01	   7.6332666e+01	   3.0860442e+01	   1.2044520e+01	   5.3017320e+00	  -2.6679671e-14	
   1.7200000e+00	  -1.5000117e+00	   1.5275909e+00	   3.1069922e+00	  -1.9559994e+00	   1.5330004e+00	   3.1070347e+00	   7.0474718e+01	   7.6123734e+01	   3.1419091e+01	   1.1676107e+01	   4.2925867e+00	  -7.2442012e-15	
   1.7400000e+00	  -1.5000114e+00	   1.5237544e+00	   3.1134375e+00	  -1.9641827e+00	   1.5268629e+00	   3.1134618e+00	   7.0549604e+01	   7.5899827e+01	   3.1937396e+01	   1.1375815e+01	   3.4007802e+00	   6.6228853e-14	
   1.7600000e+00	  -1.5000111e+00	   1.5207479e+00	   3.1190949e+00	  -1.9713622e+00	   1.5214783e+00	   3.1191006e+00	   7.0629246e+01	   7.5669691e+01	   3.2412034e+01	   1.1131334e+01	   2.6333502e+00	   5.5564248e-14	
   1.7800000e+00	  -1.5000109e+00	   1.5184451e+00	   3.1239961e+00	  -1.9775790e+00	   1.5168157e+00	   3.1239833e+00	   7.0709838e+01	   7.5442156e+01	   3.2839795e+01	   1.0932612e+01	   1.9936142e+00	  -5.5072315e-15	
   1.8000000e+00	  -1.5000108e+00	   1.5167181e+00	   3.1281771e+00	  -1.9828800e+00	   1.5128400e+00	   3.1281466e+00	   7.0787728e+01	   7.5225808e+01	   3.3217806e+01	   1.0771407e+01	   1.4812737e+00	   1.6220026e-14	
   1.8200000e+00	  -1.5000106e+00	   1.5154412e+00	   3.1316783e+00	  -1.9873174e+00	   1.5095119e+00	   3.1316318e+00	   7.0859539e+01	   7.5028666e+01	   3.3543745e+01	   1.0640981e+01	   1.0926643e+00	  -4.3657410e-14	
   1.8400000e+00	  -1.5000105e+00	   1.5144937e+00	   3.1345448e+00	  -1.9909495e+00	   1.5067879e+00	   3.1344844e+00	   7.0922281e+01	   7.4857869e+01	   3.3816041e+01	   1.0535814e+01	   8.2113727e-01	   2.0226820e-14	
   1.8600000e+00	  -1.5000105e+00	   1.5137629e+00	   3.1368264e+00	  -1.9938401e+00	   1.5046199e+00	   3.1367547e+00	   7.0973455e+01	   7.4719397e+01	   3.4034063e+01	   1.0451384e+01	   6.5755571e-01	   3.3765663e-14	
